,dite_id,jmeno,pohlavi,datum_narozeni,bydliste_brno,spadova_skolka,skolka_sourozence,prodlouzena_dochazka
2336,2336,Jindřich Test Macháček,M,2020-07-07,True,92,-1,False
2337,2337,Jindřich Test Navrátil,M,2017-06-02,True,29,138,False
2338,2338,Jindřich Test Staněk,M,2021-03-25,True,132,-1,False
2339,2339,Jindřich Test Pekař,M,2019-08-14,True,23,-1,False
2340,2340,Jindřich Test Smetana,M,2022-03-28,True,61,-1,False
2341,2341,Jindřich Test Starý,M,2021-09-09,True,68,14,False
2342,2342,Jindřich Test Martínek,M,2022-06-25,True,30,-1,False
2343,2343,Jindřich Test Málek,M,2021-11-16,True,45,-1,False
2344,2344,Jindřich Test Švadlenka,M,2017-10-30,True,42,-1,False
2345,2345,Jindřich Test Mareček,M,2018-04-23,True,11,-1,False
2346,2346,Jindřich Test Ronovský,M,2020-07-29,True,56,-1,False
2347,2347,Jindřich Test Hajný,M,2018-04-29,True,131,-1,False
2348,2348,Jindřich Test Mrázek,M,2022-08-07,True,77,-1,False
2349,2349,Jindřich Test Weiss,M,2020-04-29,True,136,-1,False
2350,2350,Josef Test Novák,M,2022-07-21,True,85,-1,False
2351,2351,Josef Test Svoboda,M,2020-11-17,True,134,-1,False
2352,2352,Josef Test Novotný,M,2020-10-08,True,128,-1,False
2353,2353,Josef Test Dvořák,M,2021-10-07,True,94,-1,False
2354,2354,Josef Test Černý,M,2018-09-15,False,27,-1,False
2355,2355,Josef Test Procházka,M,2018-05-21,True,27,-1,False
2356,2356,Josef Test Kovařík,M,2021-07-29,True,73,-1,False
2357,2357,Josef Test Veselý,M,2020-11-19,True,87,-1,False
2358,2358,Josef Test Horák,M,2017-07-16,True,31,-1,False
2359,2359,Josef Test Němec,M,2019-10-13,True,49,127,False
2360,2360,Josef Test Pospíšil,M,2021-08-19,True,41,-1,False
2361,2361,Josef Test Marek,M,2017-09-20,True,76,-1,False
2362,2362,Josef Test Urban,M,2020-05-18,True,76,-1,False
2363,2363,Josef Test Soukup,M,2017-09-10,True,101,-1,False
2364,2364,Josef Test Hájek,M,2021-06-21,True,106,-1,False
2365,2365,Josef Test Fiala,M,2019-04-16,True,52,-1,False
2366,2366,Josef Test Král,M,2021-01-16,True,83,-1,False
2367,2367,Josef Test Růžička,M,2018-09-23,True,138,-1,False
2368,2368,Josef Test Beneš,M,2017-10-10,True,133,-1,False
2369,2369,Josef Test Bílý,M,2018-04-09,True,23,-1,False
2370,2370,Josef Test Šimek,M,2018-01-06,True,121,-1,False
2371,2371,Josef Test Svatoš,M,2020-05-27,True,104,-1,False
2372,2372,Josef Test Mareš,M,2018-03-30,True,79,106,False
2373,2373,Josef Test Mach,M,2018-07-21,True,43,-1,False
2374,2374,Josef Test Vávra,M,2018-06-03,True,97,-1,False
2375,2375,Josef Test Tomáš,M,2017-12-21,True,26,-1,False
2376,2376,Josef Test Toman,M,2018-06-24,True,6,-1,False
2377,2377,Josef Test Konečný,M,2021-02-13,True,102,-1,False
2378,2378,Josef Test Vlček,M,2017-08-08,True,17,-1,False
2379,2379,Josef Test Kratochvíl,M,2019-04-26,True,9,-1,False
2380,2380,Josef Test Kadlec,M,2020-04-04,True,61,131,False
2381,2381,Josef Test Kříž,M,2022-07-27,True,110,-1,False
2382,2382,Josef Test Horváth,M,2020-03-24,True,30,-1,False
2383,2383,Josef Test Polák,M,2018-06-06,True,66,-1,False
2384,2384,Josef Test Janda,M,2018-07-09,True,126,-1,False
2385,2385,Josef Test Dušek,M,2017-12-27,True,102,68,False
2386,2386,Josef Test Macháček,M,2022-02-15,True,113,-1,False
2387,2387,Josef Test Navrátil,M,2022-07-28,True,67,-1,False
2388,2388,Josef Test Staněk,M,2020-02-02,True,64,9,False
2389,2389,Josef Test Pekař,M,2022-01-09,True,119,-1,False
2390,2390,Josef Test Smetana,M,2018-05-25,True,115,-1,False
2391,2391,Josef Test Starý,M,2020-12-12,True,69,-1,False
2392,2392,Josef Test Martínek,M,2022-03-22,True,96,67,False
2393,2393,Josef Test Málek,M,2018-05-02,True,75,-1,False
2394,2394,Josef Test Švadlenka,M,2019-02-03,True,8,107,False
2395,2395,Josef Test Mareček,M,2021-07-16,True,114,3,False
2396,2396,Josef Test Ronovský,M,2021-03-28,True,25,-1,False
2397,2397,Josef Test Hajný,M,2020-11-12,True,18,-1,False
2398,2398,Josef Test Mrázek,M,2018-05-14,False,54,-1,False
2399,2399,Josef Test Weiss,M,2020-09-24,False,49,-1,False
2400,2400,Karel Test Novák,M,2018-12-31,True,9,-1,False
2401,2401,Karel Test Svoboda,M,2019-11-08,True,69,-1,False
2402,2402,Karel Test Novotný,M,2017-11-16,True,59,-1,False
2403,2403,Karel Test Dvořák,M,2017-06-19,True,56,-1,False
2404,2404,Karel Test Černý,M,2019-05-22,True,120,-1,False
2405,2405,Karel Test Procházka,M,2019-06-30,True,115,31,False
2406,2406,Karel Test Kovařík,M,2019-04-04,True,130,-1,False
2407,2407,Karel Test Veselý,M,2021-11-11,True,37,-1,False
2408,2408,Karel Test Horák,M,2017-10-23,True,121,-1,False
2409,2409,Karel Test Němec,M,2022-06-12,True,61,107,False
2410,2410,Karel Test Pospíšil,M,2019-02-13,True,14,-1,False
2411,2411,Karel Test Marek,M,2018-11-04,True,115,-1,True
2412,2412,Karel Test Urban,M,2022-02-23,True,100,-1,False
2413,2413,Karel Test Soukup,M,2021-06-17,True,64,-1,False
2414,2414,Karel Test Hájek,M,2017-08-17,True,103,-1,False
2415,2415,Karel Test Fiala,M,2021-07-29,True,69,-1,False
2416,2416,Karel Test Král,M,2017-09-16,True,64,-1,False
2417,2417,Karel Test Růžička,M,2019-01-18,True,96,31,False
2418,2418,Karel Test Beneš,M,2022-05-25,False,38,-1,False
2419,2419,Karel Test Bílý,M,2020-01-09,False,85,48,False
2420,2420,Karel Test Šimek,M,2020-10-12,True,0,-1,False
2421,2421,Karel Test Svatoš,M,2017-09-12,True,77,-1,False
2422,2422,Karel Test Mareš,M,2022-07-22,True,16,29,False
2423,2423,Karel Test Mach,M,2018-02-12,True,11,-1,False
2424,2424,Karel Test Vávra,M,2022-01-02,True,67,-1,False
2425,2425,Karel Test Tomáš,M,2021-01-22,True,116,136,False
2426,2426,Karel Test Toman,M,2017-07-23,True,119,-1,False
2427,2427,Karel Test Konečný,M,2021-10-09,True,137,-1,False
2428,2428,Karel Test Vlček,M,2020-11-15,True,15,-1,False
2429,2429,Karel Test Kratochvíl,M,2017-08-24,True,60,-1,False
2430,2430,Karel Test Kadlec,M,2018-06-13,True,28,-1,False
2431,2431,Karel Test Kříž,M,2018-06-30,True,79,-1,False
2432,2432,Karel Test Horváth,M,2018-07-07,True,94,-1,False
2433,2433,Karel Test Polák,M,2020-04-01,False,108,-1,False
2434,2434,Karel Test Janda,M,2019-08-09,True,131,-1,False
2435,2435,Karel Test Dušek,M,2021-09-28,True,87,-1,False
2436,2436,Karel Test Macháček,M,2018-04-09,True,40,-1,False
2437,2437,Karel Test Navrátil,M,2022-04-08,True,77,-1,False
2438,2438,Karel Test Staněk,M,2021-07-25,True,112,-1,False
2439,2439,Karel Test Pekař,M,2022-02-15,True,15,-1,False
2440,2440,Karel Test Smetana,M,2021-10-20,True,94,-1,False
2441,2441,Karel Test Starý,M,2018-11-10,True,100,-1,False
2442,2442,Karel Test Martínek,M,2018-06-21,True,54,-1,False
2443,2443,Karel Test Málek,M,2017-06-01,True,77,-1,False
2444,2444,Karel Test Švadlenka,M,2018-07-23,False,20,-1,False
2445,2445,Karel Test Mareček,M,2018-11-03,True,22,-1,False
2446,2446,Karel Test Ronovský,M,2017-12-25,True,105,-1,False
2447,2447,Karel Test Hajný,M,2021-09-30,True,51,-1,False
2448,2448,Karel Test Mrázek,M,2018-10-31,True,24,-1,False
2449,2449,Karel Test Weiss,M,2020-07-22,True,91,-1,False
2450,2450,Štěpán Test Novák,M,2018-04-22,False,44,-1,False
2451,2451,Štěpán Test Svoboda,M,2022-01-01,True,59,22,False
2452,2452,Štěpán Test Novotný,M,2018-05-09,True,37,-1,False
2453,2453,Štěpán Test Dvořák,M,2021-02-28,True,24,-1,False
2454,2454,Štěpán Test Černý,M,2021-02-28,True,103,-1,False
2455,2455,Štěpán Test Procházka,M,2020-09-22,True,95,-1,False
2456,2456,Štěpán Test Kovařík,M,2019-09-19,True,38,-1,False
2457,2457,Štěpán Test Veselý,M,2020-06-30,True,82,-1,False
2458,2458,Štěpán Test Horák,M,2022-04-04,True,100,76,False
2459,2459,Štěpán Test Němec,M,2019-12-30,True,38,-1,False
2460,2460,Štěpán Test Pospíšil,M,2020-03-01,True,71,-1,False
2461,2461,Štěpán Test Marek,M,2017-12-30,True,2,-1,False
2462,2462,Štěpán Test Urban,M,2017-06-04,True,56,-1,False
2463,2463,Štěpán Test Soukup,M,2021-11-22,True,83,-1,False
2464,2464,Štěpán Test Hájek,M,2019-09-06,True,55,-1,True
2465,2465,Štěpán Test Fiala,M,2017-10-07,True,94,-1,False
2466,2466,Štěpán Test Král,M,2021-10-31,True,80,-1,False
2467,2467,Štěpán Test Růžička,M,2020-06-26,True,123,-1,False
2468,2468,Štěpán Test Beneš,M,2020-10-08,True,47,-1,True
2469,2469,Štěpán Test Bílý,M,2017-08-11,True,75,-1,False
2470,2470,Štěpán Test Šimek,M,2019-01-05,True,120,-1,False
2471,2471,Štěpán Test Svatoš,M,2020-12-26,True,78,-1,False
2472,2472,Štěpán Test Mareš,M,2020-06-05,True,113,-1,False
2473,2473,Štěpán Test Mach,M,2022-01-27,True,67,-1,False
2474,2474,Štěpán Test Vávra,M,2020-02-12,True,92,-1,False
2475,2475,Štěpán Test Tomáš,M,2017-10-10,True,16,-1,False
2476,2476,Štěpán Test Toman,M,2018-11-17,True,49,-1,False
2477,2477,Štěpán Test Konečný,M,2018-08-05,True,12,41,False
2478,2478,Štěpán Test Vlček,M,2017-05-31,False,101,-1,False
2479,2479,Štěpán Test Kratochvíl,M,2018-10-04,False,106,-1,False
2480,2480,Štěpán Test Kadlec,M,2018-04-05,True,134,-1,False
2481,2481,Štěpán Test Kříž,M,2021-01-02,True,33,-1,False
2482,2482,Štěpán Test Horváth,M,2019-09-21,True,60,-1,False
2483,2483,Štěpán Test Polák,M,2017-07-11,True,61,96,False
2484,2484,Štěpán Test Janda,M,2017-12-24,True,80,-1,False
2485,2485,Štěpán Test Dušek,M,2018-06-11,True,132,-1,False
2486,2486,Štěpán Test Macháček,M,2018-08-06,True,117,-1,False
2487,2487,Štěpán Test Navrátil,M,2018-09-27,True,131,-1,False
2488,2488,Štěpán Test Staněk,M,2022-01-10,True,63,-1,False
2489,2489,Štěpán Test Pekař,M,2021-06-25,True,27,-1,False
2490,2490,Štěpán Test Smetana,M,2020-05-31,True,73,-1,False
2491,2491,Štěpán Test Starý,M,2017-09-21,True,95,-1,False
2492,2492,Štěpán Test Martínek,M,2018-01-28,True,81,-1,False
2493,2493,Štěpán Test Málek,M,2019-10-05,True,98,-1,False
2494,2494,Štěpán Test Švadlenka,M,2019-11-26,True,31,-1,False
2495,2495,Štěpán Test Mareček,M,2020-02-02,True,127,-1,False
2496,2496,Štěpán Test Ronovský,M,2019-05-19,True,90,-1,True
2497,2497,Štěpán Test Hajný,M,2019-10-23,True,70,-1,False
2498,2498,Štěpán Test Mrázek,M,2019-07-18,True,105,-1,False
2499,2499,Štěpán Test Weiss,M,2018-01-07,True,27,-1,False
2500,2500,Anna Test Nováková,F,2018-06-25,True,108,-1,False
2501,2501,Anna Test Svobodová,F,2019-10-11,True,22,-1,False
2502,2502,Anna Test Novotná,F,2019-02-05,True,98,-1,False
2503,2503,Anna Test Dvořáková,F,2020-10-12,True,72,-1,False
2504,2504,Anna Test Černá,F,2022-01-31,True,30,-1,False
2505,2505,Anna Test Procházková,F,2022-08-14,True,36,-1,False
2506,2506,Anna Test Kučerová,F,2019-03-04,True,38,-1,False
2507,2507,Anna Test Veselá,F,2018-09-22,False,102,120,False
2508,2508,Anna Test Horáková,F,2021-10-29,True,61,-1,False
2509,2509,Anna Test Němcová,F,2019-02-22,True,97,-1,False
2510,2510,Anna Test Křížová,F,2017-09-28,True,61,-1,False
2511,2511,Anna Test Malá,F,2021-11-28,True,90,-1,False
2512,2512,Anna Test Pospíšilová,F,2022-02-13,True,60,-1,False
2513,2513,Anna Test Marešová,F,2018-09-22,True,65,-1,False
2514,2514,Anna Test Růžičková,F,2020-10-29,True,134,-1,False
2515,2515,Anna Test Bílá,F,2018-05-01,True,92,-1,False
2516,2516,Anna Test Konečná,F,2019-10-05,True,43,-1,False
2517,2517,Anna Test Kadlecová,F,2018-03-22,True,66,-1,False
2518,2518,Anna Test Tichá,F,2017-08-04,True,5,-1,False
2519,2519,Anna Test Matějová,F,2017-10-21,True,137,-1,False
2520,2520,Anna Test Jelínková,F,2020-06-30,True,58,-1,False
2521,2521,Anna Test Urbanová,F,2017-11-13,True,103,-1,False
2522,2522,Anna Test Hájková,F,2018-09-14,True,8,-1,False
2523,2523,Anna Test Pechová,F,2022-03-19,True,54,-1,True
2524,2524,Anna Test Šimková,F,2021-11-05,True,27,-1,False
2525,2525,Anna Test Hlaváčková,F,2020-06-23,True,37,-1,False
2526,2526,Anna Test Králová,F,2022-05-31,True,62,-1,False
2527,2527,Anna Test Vondráčková,F,2020-03-24,True,66,-1,False
2528,2528,Anna Test Zábranská,F,2022-02-12,True,5,-1,False
2529,2529,Anna Test Marečková,F,2020-11-12,True,52,-1,False
2530,2530,Anna Test Rýdlová,F,2020-09-06,True,58,-1,False
2531,2531,Anna Test Benešová,F,2021-01-24,True,70,-1,False
2532,2532,Anna Test Kopecká,F,2018-09-26,True,131,-1,True
2533,2533,Anna Test Křenková,F,2018-08-20,True,78,-1,False
2534,2534,Anna Test Vlčková,F,2019-01-27,True,83,10,False
2535,2535,Anna Test Tomášková,F,2020-05-06,True,44,-1,False
2536,2536,Anna Test Havlíčková,F,2021-10-01,True,107,-1,False
2537,2537,Anna Test Tesařová,F,2017-12-14,True,73,-1,False
2538,2538,Anna Test Kočová,F,2018-08-17,False,25,-1,False
2539,2539,Anna Test Šťastná,F,2018-05-18,False,1,-1,False
2540,2540,Anna Test Smetanová,F,2019-03-23,True,109,-1,False
2541,2541,Anna Test Stará,F,2017-12-14,True,91,-1,False
2542,2542,Anna Test Martínková,F,2022-01-06,True,12,-1,False
2543,2543,Anna Test Málková,F,2017-08-17,True,62,-1,False
2544,2544,Anna Test Švadlenková,F,2021-08-29,True,86,-1,False
2545,2545,Anna Test Velínská,F,2020-06-03,True,35,-1,False
2546,2546,Anna Test Ronovská,F,2020-02-11,True,4,-1,False
2547,2547,Anna Test Hajná,F,2017-08-09,True,65,-1,False
2548,2548,Anna Test Mrázková,F,2018-01-31,True,34,-1,False
2549,2549,Anna Test Weissová,F,2022-02-05,True,134,-1,False
2550,2550,Barbora Test Nováková,F,2018-06-02,True,34,-1,False
2551,2551,Barbora Test Svobodová,F,2020-06-13,True,10,-1,False
2552,2552,Barbora Test Novotná,F,2020-08-17,True,70,-1,False
2553,2553,Barbora Test Dvořáková,F,2019-07-15,True,115,-1,False
2554,2554,Barbora Test Černá,F,2018-06-02,True,30,-1,False
2555,2555,Barbora Test Procházková,F,2022-03-10,True,94,-1,False
2556,2556,Barbora Test Kučerová,F,2020-09-11,True,105,-1,False
2557,2557,Barbora Test Veselá,F,2020-12-20,True,10,-1,False
2558,2558,Barbora Test Horáková,F,2018-05-12,True,53,-1,False
2559,2559,Barbora Test Němcová,F,2019-10-04,True,9,-1,False
2560,2560,Barbora Test Křížová,F,2021-09-13,True,68,-1,False
2561,2561,Barbora Test Malá,F,2021-12-23,True,13,-1,False
2562,2562,Barbora Test Pospíšilová,F,2021-08-03,True,7,-1,True
2563,2563,Barbora Test Marešová,F,2020-11-28,True,13,-1,False
2564,2564,Barbora Test Růžičková,F,2022-01-30,True,125,-1,False
2565,2565,Barbora Test Bílá,F,2020-12-16,True,38,-1,False
2566,2566,Barbora Test Konečná,F,2019-02-10,True,30,-1,False
2567,2567,Barbora Test Kadlecová,F,2020-08-10,True,3,-1,False
2568,2568,Barbora Test Tichá,F,2021-10-19,True,97,-1,False
2569,2569,Barbora Test Matějová,F,2017-07-26,True,117,-1,False
2570,2570,Barbora Test Jelínková,F,2019-01-15,True,44,-1,False
2571,2571,Barbora Test Urbanová,F,2017-08-20,True,81,-1,True
2572,2572,Barbora Test Hájková,F,2017-09-10,True,53,-1,False
2573,2573,Barbora Test Pechová,F,2020-04-06,True,95,-1,False
2574,2574,Barbora Test Šimková,F,2022-03-09,True,15,-1,True
2575,2575,Barbora Test Hlaváčková,F,2020-08-12,True,107,-1,False
2576,2576,Barbora Test Králová,F,2021-12-04,True,16,-1,False
2577,2577,Barbora Test Vondráčková,F,2020-04-16,True,26,-1,False
2578,2578,Barbora Test Zábranská,F,2018-08-04,True,105,-1,False
2579,2579,Barbora Test Marečková,F,2019-02-14,True,119,-1,False
2580,2580,Barbora Test Rýdlová,F,2020-11-12,True,131,-1,False
2581,2581,Barbora Test Benešová,F,2020-05-27,True,70,-1,False
2582,2582,Barbora Test Kopecká,F,2018-11-25,True,68,61,False
2583,2583,Barbora Test Křenková,F,2021-04-11,True,109,15,False
2584,2584,Barbora Test Vlčková,F,2020-09-16,True,13,-1,False
2585,2585,Barbora Test Tomášková,F,2020-03-17,True,83,-1,False
2586,2586,Barbora Test Havlíčková,F,2021-05-30,True,136,-1,True
2587,2587,Barbora Test Tesařová,F,2020-03-31,True,109,-1,False
2588,2588,Barbora Test Kočová,F,2022-08-10,True,111,-1,False
2589,2589,Barbora Test Šťastná,F,2018-07-09,True,31,-1,False
2590,2590,Barbora Test Smetanová,F,2020-08-23,True,107,-1,False
2591,2591,Barbora Test Stará,F,2021-03-29,True,65,-1,False
2592,2592,Barbora Test Martínková,F,2022-07-25,True,88,-1,False
2593,2593,Barbora Test Málková,F,2019-03-08,True,65,-1,False
2594,2594,Barbora Test Švadlenková,F,2019-06-14,True,56,-1,True
2595,2595,Barbora Test Velínská,F,2019-01-18,True,138,-1,False
2596,2596,Barbora Test Ronovská,F,2017-12-10,True,84,-1,False
2597,2597,Barbora Test Hajná,F,2018-08-25,False,107,-1,False
2598,2598,Barbora Test Mrázková,F,2020-08-15,True,121,-1,False
2599,2599,Barbora Test Weissová,F,2019-10-25,True,115,-1,False
2600,2600,Denisa Test Nováková,F,2019-04-21,True,53,-1,False
2601,2601,Denisa Test Svobodová,F,2021-02-11,True,28,-1,False
2602,2602,Denisa Test Novotná,F,2018-09-01,True,39,99,False
2603,2603,Denisa Test Dvořáková,F,2021-05-28,True,48,-1,False
2604,2604,Denisa Test Černá,F,2019-05-05,True,22,-1,False
2605,2605,Denisa Test Procházková,F,2017-12-16,True,112,45,False
2606,2606,Denisa Test Kučerová,F,2021-02-02,True,45,-1,False
2607,2607,Denisa Test Veselá,F,2020-10-01,True,109,-1,False
2608,2608,Denisa Test Horáková,F,2019-04-15,True,19,-1,False
2609,2609,Denisa Test Němcová,F,2018-03-15,True,91,-1,False
2610,2610,Denisa Test Křížová,F,2020-03-03,True,2,-1,False
2611,2611,Denisa Test Malá,F,2018-07-25,True,77,-1,False
2612,2612,Denisa Test Pospíšilová,F,2021-09-29,True,93,123,False
2613,2613,Denisa Test Marešová,F,2020-05-02,True,120,-1,False
2614,2614,Denisa Test Růžičková,F,2020-12-15,True,64,-1,False
2615,2615,Denisa Test Bílá,F,2020-07-21,True,124,-1,False
2616,2616,Denisa Test Konečná,F,2022-07-23,True,92,-1,False
2617,2617,Denisa Test Kadlecová,F,2022-08-27,True,14,-1,False
2618,2618,Denisa Test Tichá,F,2021-06-16,True,77,-1,False
2619,2619,Denisa Test Matějová,F,2018-12-06,True,118,-1,False
2620,2620,Denisa Test Jelínková,F,2020-11-30,True,24,-1,False
2621,2621,Denisa Test Urbanová,F,2020-02-29,True,135,-1,False
2622,2622,Denisa Test Hájková,F,2021-10-09,True,26,-1,False
2623,2623,Denisa Test Pechová,F,2019-10-24,True,111,-1,False
2624,2624,Denisa Test Šimková,F,2018-01-09,True,86,-1,False
2625,2625,Denisa Test Hlaváčková,F,2021-05-01,True,51,-1,False
2626,2626,Denisa Test Králová,F,2019-06-28,True,56,-1,False
2627,2627,Denisa Test Vondráčková,F,2018-04-17,True,8,-1,False
2628,2628,Denisa Test Zábranská,F,2018-08-12,True,67,-1,False
2629,2629,Denisa Test Marečková,F,2019-01-30,True,22,-1,False
2630,2630,Denisa Test Rýdlová,F,2018-09-01,True,130,39,False
2631,2631,Denisa Test Benešová,F,2017-08-16,True,84,-1,False
2632,2632,Denisa Test Kopecká,F,2018-03-25,True,99,93,False
2633,2633,Denisa Test Křenková,F,2020-02-29,True,16,-1,False
2634,2634,Denisa Test Vlčková,F,2022-02-11,True,67,-1,False
2635,2635,Denisa Test Tomášková,F,2020-04-26,True,26,-1,False
2636,2636,Denisa Test Havlíčková,F,2019-09-28,True,29,-1,False
2637,2637,Denisa Test Tesařová,F,2020-09-05,True,33,-1,False
2638,2638,Denisa Test Kočová,F,2020-02-07,True,58,-1,False
2639,2639,Denisa Test Šťastná,F,2020-08-28,True,4,-1,False
2640,2640,Denisa Test Smetanová,F,2018-11-15,True,41,-1,False
2641,2641,Denisa Test Stará,F,2021-05-03,True,83,-1,False
2642,2642,Denisa Test Martínková,F,2021-07-25,False,49,-1,False
2643,2643,Denisa Test Málková,F,2018-10-28,True,56,-1,False
2644,2644,Denisa Test Švadlenková,F,2018-07-13,True,62,-1,False
2645,2645,Denisa Test Velínská,F,2017-09-29,True,114,126,False
2646,2646,Denisa Test Ronovská,F,2019-10-03,True,90,-1,False
2647,2647,Denisa Test Hajná,F,2018-06-03,True,71,-1,False
2648,2648,Denisa Test Mrázková,F,2021-08-18,True,12,-1,False
2649,2649,Denisa Test Weissová,F,2018-06-24,True,5,-1,False
2650,2650,Eva Test Nováková,F,2019-11-11,True,103,-1,False
2651,2651,Eva Test Svobodová,F,2020-08-15,True,48,-1,False
2652,2652,Eva Test Novotná,F,2020-07-28,True,61,-1,False
2653,2653,Eva Test Dvořáková,F,2020-11-22,True,30,-1,False
2654,2654,Eva Test Černá,F,2018-01-20,False,34,-1,False
2655,2655,Eva Test Procházková,F,2022-03-30,True,10,129,False
2656,2656,Eva Test Kučerová,F,2018-04-01,True,59,68,False
2657,2657,Eva Test Veselá,F,2018-06-10,True,54,-1,False
2658,2658,Eva Test Horáková,F,2020-04-03,True,99,-1,False
2659,2659,Eva Test Němcová,F,2017-06-20,True,4,-1,False
2660,2660,Eva Test Křížová,F,2019-02-01,True,105,-1,False
2661,2661,Eva Test Malá,F,2018-10-01,True,95,87,False
2662,2662,Eva Test Pospíšilová,F,2022-05-18,True,15,-1,False
2663,2663,Eva Test Marešová,F,2017-10-05,True,92,-1,False
2664,2664,Eva Test Růžičková,F,2020-06-13,True,44,-1,False
2665,2665,Eva Test Bílá,F,2018-11-07,True,118,-1,False
2666,2666,Eva Test Konečná,F,2021-12-18,True,136,-1,False
2667,2667,Eva Test Kadlecová,F,2021-02-16,True,17,-1,False
2668,2668,Eva Test Tichá,F,2018-09-03,True,112,-1,False
2669,2669,Eva Test Matějová,F,2017-06-02,True,138,-1,False
2670,2670,Eva Test Jelínková,F,2018-12-26,True,26,-1,False
2671,2671,Eva Test Urbanová,F,2022-01-17,False,126,-1,False
2672,2672,Eva Test Hájková,F,2019-02-22,True,128,-1,False
2673,2673,Eva Test Pechová,F,2021-11-07,True,54,-1,False
2674,2674,Eva Test Šimková,F,2020-09-29,True,94,-1,False
2675,2675,Eva Test Hlaváčková,F,2021-12-28,True,98,-1,False
2676,2676,Eva Test Králová,F,2017-11-29,True,47,-1,False
2677,2677,Eva Test Vondráčková,F,2017-06-21,True,97,-1,False
2678,2678,Eva Test Zábranská,F,2017-10-01,True,111,90,False
2679,2679,Eva Test Marečková,F,2020-10-03,True,50,-1,False
2680,2680,Eva Test Rýdlová,F,2020-11-25,True,53,-1,False
2681,2681,Eva Test Benešová,F,2020-03-19,True,19,-1,False
2682,2682,Eva Test Kopecká,F,2018-02-24,True,3,-1,False
2683,2683,Eva Test Křenková,F,2019-08-08,True,138,-1,True
2684,2684,Eva Test Vlčková,F,2021-06-07,True,37,-1,False
2685,2685,Eva Test Tomášková,F,2022-02-26,True,73,-1,False
2686,2686,Eva Test Havlíčková,F,2021-01-25,True,8,-1,False
2687,2687,Eva Test Tesařová,F,2021-01-07,True,77,-1,False
2688,2688,Eva Test Kočová,F,2017-11-23,True,62,49,False
2689,2689,Eva Test Šťastná,F,2019-02-25,True,6,-1,False
2690,2690,Eva Test Smetanová,F,2022-07-23,True,82,-1,False
2691,2691,Eva Test Stará,F,2020-08-03,True,56,-1,False
2692,2692,Eva Test Martínková,F,2019-09-16,True,28,-1,False
2693,2693,Eva Test Málková,F,2021-08-11,True,6,-1,False
2694,2694,Eva Test Švadlenková,F,2017-09-24,True,40,-1,False
2695,2695,Eva Test Velínská,F,2020-07-15,True,43,-1,False
2696,2696,Eva Test Ronovská,F,2020-01-30,True,101,-1,False
2697,2697,Eva Test Hajná,F,2021-11-05,True,106,-1,False
2698,2698,Eva Test Mrázková,F,2019-07-12,True,124,-1,False
2699,2699,Eva Test Weissová,F,2022-07-12,True,0,-1,False
2700,2700,Hana Test Nováková,F,2022-01-29,True,30,-1,False
2701,2701,Hana Test Svobodová,F,2022-02-24,True,99,-1,False
2702,2702,Hana Test Novotná,F,2022-04-01,True,54,-1,False
2703,2703,Hana Test Dvořáková,F,2018-08-09,False,40,-1,False
2704,2704,Hana Test Černá,F,2019-09-22,True,60,-1,False
2705,2705,Hana Test Procházková,F,2020-08-30,True,51,-1,False
2706,2706,Hana Test Kučerová,F,2020-05-03,True,60,-1,False
2707,2707,Hana Test Veselá,F,2019-01-16,True,99,-1,False
2708,2708,Hana Test Horáková,F,2018-09-26,True,20,-1,False
2709,2709,Hana Test Němcová,F,2018-04-04,True,36,-1,False
2710,2710,Hana Test Křížová,F,2019-07-24,False,128,-1,False
2711,2711,Hana Test Malá,F,2021-04-26,True,70,-1,False
2712,2712,Hana Test Pospíšilová,F,2020-08-22,False,61,-1,False
2713,2713,Hana Test Marešová,F,2020-11-21,True,15,-1,True
2714,2714,Hana Test Růžičková,F,2018-08-18,True,30,-1,False
2715,2715,Hana Test Bílá,F,2022-08-29,True,45,-1,False
2716,2716,Hana Test Konečná,F,2019-11-26,True,17,-1,False
2717,2717,Hana Test Kadlecová,F,2020-12-29,True,51,-1,True
2718,2718,Hana Test Tichá,F,2022-04-17,True,90,-1,False
2719,2719,Hana Test Matějová,F,2017-11-19,True,3,-1,False
2720,2720,Hana Test Jelínková,F,2021-06-03,True,46,-1,False
2721,2721,Hana Test Urbanová,F,2021-05-03,True,90,-1,False
2722,2722,Hana Test Hájková,F,2020-10-25,True,75,-1,False
2723,2723,Hana Test Pechová,F,2022-01-02,True,103,-1,False
2724,2724,Hana Test Šimková,F,2017-11-10,True,33,-1,False
2725,2725,Hana Test Hlaváčková,F,2022-03-26,True,72,-1,False
2726,2726,Hana Test Králová,F,2022-08-09,True,126,-1,False
2727,2727,Hana Test Vondráčková,F,2021-09-26,True,2,-1,False
2728,2728,Hana Test Zábranská,F,2021-06-17,True,133,-1,False
2729,2729,Hana Test Marečková,F,2020-11-26,True,99,-1,False
2730,2730,Hana Test Rýdlová,F,2020-10-24,True,80,-1,False
2731,2731,Hana Test Benešová,F,2019-04-15,True,135,-1,False
2732,2732,Hana Test Kopecká,F,2019-05-22,True,109,-1,False
2733,2733,Hana Test Křenková,F,2018-11-10,True,88,-1,False
2734,2734,Hana Test Vlčková,F,2018-04-03,True,54,-1,False
2735,2735,Hana Test Tomášková,F,2020-12-11,True,91,-1,False
